mean_rr,std_rr,skew_rr,kurt_rr,label
2.950765136393879,11.450066798379563,7.071700724223251,54.80854276397707,Normal
2.873636946760744,14.220523489382051,10.215445175483,117.3164173995392,Normal
1.5045625784847216,5.431162901217601,19.328401861481495,532.8800651807173,Normal
3.844871794871795,20.158185210144026,8.618816420973962,80.16499030928672,AFib
2.6996381182147164,11.328876279049117,9.119101656338405,100.27355309711831,AFib
2.3144702842377263,14.372906338166477,12.228001315620462,152.58306924394478,Normal
1.4512175455571683,5.202828385325525,13.14435156992325,176.55701265375976,Normal
2.7398523985239853,12.806403532683499,9.70340667963234,105.74317683271437,Other
2.283231083844581,9.56406901611256,9.54331088614795,107.5776889844238,AFib
2.7885812072184195,13.926420576878407,9.130080175602423,86.88340549093864,Normal
1.8962486602357984,8.686807140494894,11.725586368929266,152.46490875934177,Normal
2.5601706970128024,12.36369235840609,10.044098486854315,112.68928015580636,Normal
1.2586013986013986,2.112130996082731,9.16607888939161,94.58068077782012,Other
1.6687840290381126,6.860248702053155,12.159686738911192,159.23174298409884,Normal
1.8938217944737659,9.66340837200222,13.649710694333145,216.62302191485057,AFib
1.5592209159501667,5.007920782461401,15.137043174994925,330.90226765934295,Normal
1.9601394031801351,9.040648609093022,14.638367667502559,262.58982422522354,Other
2.473936320090166,15.311242976480226,11.702908112689167,137.699981262839,Normal
1.8519292604501607,7.4399269052272645,13.009186946529532,205.73177717235302,Normal
2.3569345001325908,11.476210693006593,10.318273271330003,117.41037483753644,Other
1.5157486946269159,5.456625753271,12.570294014057202,163.475822762734,Normal
2.4256064690026955,11.061710841213543,9.449865975814143,98.6404827043945,Other
2.76608557844691,14.359250442374918,10.30539280285265,119.7149164398114,Other
2.4726464870869203,12.315210685985237,11.049904421727364,139.7769690819377,Normal
3.3989155693261037,17.121508582596253,8.62952338932505,77.14569663203686,Normal
2.199949887246304,9.193927271275358,9.906565897909038,113.25603229040854,AFib
2.4031737493275953,12.273933624737596,10.871789093300507,130.82287637451324,Normal
2.0152466367713004,6.049588861038475,6.795624497993827,54.32690635075089,Other
2.17603496418599,12.156394313392214,13.059921757500764,182.49035130180232,Other
1.9239083441418072,8.948345978419106,12.336982734043348,174.8398812745229,Normal
2.180015064022094,11.109365816163075,13.524550563454437,199.99897652725767,Normal
2.5625,14.224295013667453,11.01829084719959,131.88630663477016,Normal
2.3143681174619823,8.838053429247804,8.483336919344158,81.51491908404753,Normal
2.629041916167665,12.349178533785999,8.997673643667412,85.67183635944143,Normal
2.2508159678634194,7.381645184234769,8.962261217353293,100.92260917002558,Normal
1.4282496782496783,4.2474157363056975,17.21732215960674,416.5814115649262,Other
1.9278063410454156,12.49651768749296,16.535035722163457,299.4347950372547,Normal
2.9682959048877144,15.344728271801548,9.15846632055539,87.33549163954507,Normal
2.282769152456096,9.984728010901074,10.083188797692378,118.25841781754752,Other
1.582659162856138,7.1170388774864906,20.687305048513025,579.7647559898934,Normal
3.6974498638276803,21.270492260025563,9.44183492698652,93.6672270909836,Other
2.8370113493064313,15.774965550026947,9.125747587241102,81.96213260256305,Normal
2.095719661335842,9.691065728900089,11.69835018230979,162.10595044124904,Normal
2.290811088295688,8.265696769135806,7.797505408781876,70.09385458791563,Normal
2.4814609850581073,8.495616531197568,7.753228367354669,82.43781831426244,Other
2.4480375898286346,12.498896922770372,10.279220517528112,113.02656417027073,Normal
2.621388144176348,12.923387185690924,9.632683602470632,99.73202877696359,Normal
2.494039367895758,11.997846838600667,10.299852943057962,118.63830767661423,Normal
3.1736047991274314,15.45705068304967,8.590806006411132,77.7595092606457,Normal
2.5864630623194387,11.845679123782173,9.244187666757455,91.05750327566071,Normal
1.812191103789127,7.179114613400639,11.70093911923396,151.71898295140832,Normal
2.3186070686070686,10.238443458996517,10.16093268991556,122.08236080285899,AFib
2.0127488257660477,7.680203317387243,10.394679550158417,130.22789347576997,Other
2.7105672105672105,13.239609002210717,12.590568343720635,198.55923759333876,Normal
2.5856567979304397,10.296694121075946,8.799096849579923,92.36589063659859,Other
3.744649601342845,20.17430464452814,8.266762327957,69.38816388988745,Normal
2.1444632681349147,9.411895745648188,12.692149155200434,212.13897835007973,Normal
3.390530303030303,14.852511817687144,7.6609565571888565,63.6086550056656,Other
2.92,13.94831714650596,8.991978920672128,86.14565711937804,Normal
1.6948033575403187,7.283499285859702,16.00692728688525,331.15734373866,Normal
2.952081956378057,11.712716324117622,7.419149789411108,60.4917608935524,Normal
3.1312111801242235,13.77750848840056,8.317743219424127,77.19645289104508,Other
1.4717042852469742,3.965949378386557,10.317555690856668,121.82369705145454,Other
2.771979759645794,13.467704446692983,8.996618115069849,85.88185485237787,AFib
2.9110464175966357,13.507493535651554,8.636923841880357,79.95687004981595,Normal
3.354081252329482,19.59056896571422,9.772375691643884,99.27368864505382,Other
2.5876198779424584,10.249968388420296,7.845738744459933,65.17142515774131,Other
2.9250493096646943,10.713790618437272,5.980756134030494,37.40328553132337,AFib
2.0424421243758513,9.961786534017309,12.47927188876757,179.67170453405828,Normal
2.532789192231917,10.853143348104615,9.741690211690004,114.98430300005154,Normal
2.291559444158518,11.765012016932287,11.446181885961801,147.88977677881337,Other
1.7311184083446012,8.18462964436258,15.229730693454117,250.81821550137255,Other
2.3705274317519214,9.933545458585892,9.505272320221575,104.96934041803762,Normal
2.4236466469162403,11.264140095623487,9.933862550113599,113.05166965826248,Other
1.7338924518993586,4.03122136913408,8.708997862426266,146.84632468896163,Other
2.94053876478318,13.783288905794098,8.899908873141799,87.91021974952453,Normal
2.90351726363343,8.50712268552184,5.458546893040193,34.83054233786658,Normal
3.1681634090508894,16.03059016647438,8.584969995545709,75.50588856132528,Normal
2.2214748380667664,10.00099781854076,11.18121170493072,146.63940550666624,Other
2.7746021937277923,12.356490550977226,8.778372459307473,87.12656321844283,Other
2.466155110989312,12.270274022917365,10.097709012386197,107.7909826037303,Normal
2.3312252964426876,11.339609009606262,11.024910575660844,140.43379244351485,Normal
1.5478485370051636,5.041056874044525,11.598115097054126,146.8350400904534,Normal
1.704678916461451,4.706594874805484,9.876458983586359,133.68017525304836,AFib
2.5113286713286715,11.140467293670664,10.345902863095374,134.09474322253294,Other
2.903077930582842,11.820438260228253,8.373472408990791,78.7166578543979,Normal
2.7413793103448274,12.105076168015778,8.76920606565492,85.5052686154208,AFib
1.9679402722880983,8.986586882860248,13.274170952946582,202.3366969820067,Normal
