mean_rr,std_rr,skew_rr,kurt_rr,label
228.5,9.951857800642578,0.1368885852915592,-1.1984539462902328,Normal
299.86206896551727,40.67255631379336,0.6862747297342127,2.3211080160879183,Normal
244.75342465753425,60.27352739561603,2.5076045292875224,5.253037978017177,Normal
280.8125,53.60296021443219,0.5729761975205764,-0.862928212572931,AFib
277.09375,64.21636248603232,1.5282087988456885,1.774058276469355,AFib
310.64285714285717,45.007312331056895,-0.18990426535637073,0.16028604963308268,Normal
284.4516129032258,21.576329188940154,-1.8142998655016322,4.7582213979257055,Normal
286.06451612903226,56.1176388139789,2.3134147101653064,3.7999542123599364,Other
317.1111111111111,110.60618606145738,0.8861940171376796,-0.09438530243134924,AFib
278.42857142857144,19.03106423444815,6.201583604484957,42.977125431571515,Normal
302.9655172413793,87.80836609211529,1.3876167078563728,0.313531767884772,Normal
266.0,13.919683033660492,-2.4469213137729464,4.9583484536302365,Normal
341.7692307692308,67.43048140481578,-1.076419866039119,-0.5464230862768318,Other
313.70588235294116,73.14511338740782,0.6658613521902076,0.2643839316870604,Normal
393.53333333333336,101.14798839104787,-0.16423993421792443,-0.7941700534780765,AFib
231.26315789473685,41.41807653322292,3.2804857289473492,10.428803152990211,Normal
298.93333333333334,72.03375751841787,0.8240897703363628,0.003489191269577141,Other
331.6923076923077,22.577676569787705,-3.5363121721827864,13.551631434729927,Normal
248.15217391304347,31.0111953075746,2.7634133297262373,10.813592444725327,Normal
237.83783783783784,38.44723552674989,3.343795882701498,9.84681261774314,Other
286.5806451612903,25.203397356178876,4.8578723903300896,23.11798042137651,Normal
269.57575757575756,45.30103370486273,2.7080824521441906,6.017033340732757,Other
287.3666666666667,51.8758025372995,2.423526110745732,4.652865823965962,Other
298.9310344827586,16.360024944089314,4.45941823905091,19.954004264297097,Normal
309.75,2.5301750362940734,-0.16784854264100782,-0.6457520001400541,Normal
306.5,80.10149811333119,0.31747814555542003,-1.145983297000789,AFib
281.984126984127,2.2289015266765513,0.2005477241869627,-0.3159726244932326,Normal
323.48148148148147,44.22616149710684,-0.8462443739179337,-0.9816153209513883,Other
350.7,59.610150142404436,-0.20336619076677592,1.0898367482925346,Other
226.51282051282053,48.8329816010113,3.0869341133487187,8.349971410135483,Normal
307.9642857142857,58.093817068881386,4.421677821541263,19.562299405359628,Normal
289.0967741935484,13.448479560805325,0.21542237198365305,4.098038459360906,Normal
214.7,5.201922721455981,-0.20721913289804741,-0.7056450886016643,Normal
258.0,6.967456820494444,-0.33220252399192884,-0.6198221324468016,Normal
256.42028985507244,72.43936110704692,0.9956717541541058,-0.7421011156772166,Normal
379.3478260869565,129.55462460346087,1.0881317848826173,0.5556066534621547,Other
594.9333333333333,220.3934259959272,-0.3973404717652431,-1.2016609160896812,Normal
257.2352941176471,23.10087701865758,0.6827420675355426,1.7951594505031556,Normal
311.9642857142857,90.62697569978707,0.5935346987585962,-1.0101092799406233,Other
304.6896551724138,145.63205962128072,1.4292171105549092,1.222286640989461,Normal
353.4761904761905,24.928696502164975,-3.074449116908522,10.782432602090077,Other
251.5142857142857,4.278660862408962,0.3795937887679978,-0.2206458238755018,Normal
290.76666666666665,14.820443838008208,-4.374316034990296,19.8323665555891,Normal
368.125,112.23461754289538,1.9070875369136677,5.211385272706579,Normal
288.06666666666666,78.09179783363224,0.48655452211169786,-0.49258227715851755,Other
270.78125,6.998814073648478,0.35568241627567937,0.5443256063056348,Normal
286.3333333333333,4.474619785213289,-0.26928711544650097,-0.20885414036199013,Normal
299.8965517241379,13.894540797430572,-0.37168002816965184,5.890451154500445,Normal
302.49122807017545,4.977573589885019,0.23188367623140138,-0.9222970814352913,Normal
268.04347826086956,33.23104659000253,1.566633850808228,2.8115407506470627,Normal
340.4,36.307574967215864,0.4591952524166014,2.4610564069794902,Normal
273.6875,68.60413503390302,1.0444407468226777,0.18001483074265456,AFib
345.6818181818182,158.8622577648598,1.0230864751744628,-0.2481025226665956,Other
299.8695652173913,78.2978173652292,2.8683295604694714,6.440244223863649,Normal
272.3333333333333,71.20187547183761,0.8933742730102618,-0.6161197266065459,Other
295.6333333333333,3.974781615244904,-0.069089023314182,-0.2948945370505833,Normal
230.58333333333334,25.022850668050506,4.187989504749961,20.301805805708074,Normal
262.4848484848485,62.22302078721455,1.707900348455631,1.1843463967445222,Other
259.0,13.092431581103732,0.6323761220813453,-0.01760111058299474,Normal
327.0188679245283,69.71220909447364,0.44581455657566993,0.39554601210768947,Normal
226.64102564102564,28.83684180179769,5.853145013146769,32.87413712462528,Normal
255.61290322580646,17.755830336149266,-0.6692433712172426,1.332643583019391,Other
276.0625,50.827488564260186,1.2210425746636757,1.1259352693950442,Other
256.0,68.71467006653631,1.54422341436105,0.9898038377543039,AFib
245.4794520547945,45.33773099477466,2.9734684250268826,10.017977447131063,Normal
321.48148148148147,44.29143414415425,-1.5603187545488162,0.8119801311997064,Other
254.41176470588235,24.508243087556362,2.8091295503818126,8.75887868211122,Other
395.8181818181818,89.44253430079428,0.20063229901928778,0.13922945349602633,AFib
329.34615384615387,84.65084047367402,1.7650627967209018,4.586619223768309,Normal
234.8421052631579,58.762916302800804,2.4601358839075833,4.721669130904048,Normal
438.65,38.34745754284109,0.07040923893365214,6.437820423339906,Other
380.4347826086956,86.42504975383434,0.3367429682731396,-0.7640080093726977,Other
227.30769230769232,36.450988412017274,5.164768748615524,26.870944924015657,Normal
265.6363636363636,25.490126646877002,0.7088545312929682,2.5369983076080063,Other
273.046875,58.8359556541268,1.0605118175323869,-0.3855581893605926,Other
260.88235294117646,20.709140786394943,-0.745540343762365,0.41864583502494757,Normal
252.8235294117647,78.6023014886203,1.1152408526847044,-0.6437761423176815,Normal
250.70422535211267,20.25081766125053,7.234447613081364,55.156650031457616,Normal
294.0689655172414,52.07615844357368,1.4173124213342925,3.9372761359737813,Other
260.4264705882353,12.584205993404156,0.7786625372924925,3.21521853467128,Other
246.72222222222223,13.985331822049826,-0.05456823658584752,0.31499363504591216,Normal
285.1666666666667,58.98987672097269,2.0652625438423957,3.537819909159669,Normal
305.7241379310345,62.432251033295465,0.5000935183898327,-1.3399678481552468,Normal
358.96,87.7740189349901,0.2347024943195459,-0.09501446886342091,AFib
261.2352941176471,26.106184554092124,5.3124611536509425,27.195959878116774,Other
251.0857142857143,33.29124417584165,2.672474329294396,7.672569787860793,Normal
293.43333333333334,70.70911460970848,0.9397106248992099,-0.2955742675019297,AFib
285.51612903225805,23.767517774152207,0.018881743536129512,1.1948632663254468,Normal
308.3448275862069,86.99436202979061,0.4576004616352946,-0.8852863920113685,Other
236.75,3.6543353248801163,-0.40406775314495796,-0.6241953266274174,Normal
337.8076923076923,2.2535310885061928,0.32048414200936737,-0.9822059992589272,Normal
259.3529411764706,7.888496289054217,-0.22634335138603218,-0.56070233643824,Normal
291.8524590163934,9.460593100968397,-0.4841314076041724,0.06593169679685307,Other
319.81481481481484,113.31471645689471,0.8569151589630958,-0.12423445003253297,Normal
300.2758620689655,26.777366345381466,0.1690629041063831,-0.9775314383161446,Normal
272.25,54.210238885288085,3.2314725203193175,12.327403672763122,Normal
335.7307692307692,102.95352113838992,0.579782389102337,-0.1965841973515201,Other
312.85714285714283,79.46010422385126,0.24424848277840205,-1.162927915222049,AFib
293.82758620689657,57.65119191011025,0.7530345378081162,-0.025377073357393698,AFib
305.29824561403507,93.32493036965566,1.3153004957668692,1.1044900763487133,Other
315.42857142857144,21.42499970233134,-3.263758854540876,12.404105283065906,Normal
303.10169491525426,17.9733276162718,-0.17184340889031763,-0.1432145666269875,Normal
296.96666666666664,54.706784060317624,0.4928316383992212,-0.47207027095048515,AFib
275.15384615384613,48.60744823243285,0.5399023947906036,-0.1858442381543286,Other
277.53125,26.853752501978192,-0.08685682895276264,-1.171759197051799,Normal
297.48275862068965,33.26136900748496,-0.2110840410319521,0.979138849053292,Other
350.8,100.17983829094554,0.7053782195304992,-0.3097246458306091,Normal
329.6923076923077,89.99562777019491,0.8469463616885793,0.30156366583409167,Normal
222.35897435897436,6.370956453119709,1.305242941837569,0.7956799624191144,Normal
354.88,117.63887792732469,0.614453653737333,-0.5252692757897681,Other
261.88235294117646,67.32395985779696,0.8675677141854491,-1.0242647675413699,Other
292.56666666666666,5.3955743181075935,0.4729772718358549,0.18722435064507126,Normal
274.78125,40.576112411583985,2.489590757342968,5.183383256861138,Normal
251.91176470588235,80.50625392114097,3.559049608665335,12.346756965099617,Normal
299.55172413793105,30.252484887277184,-0.09327150342692551,2.4340503747037205,Other
252.77142857142857,68.08003093598663,1.2828824787606534,-0.03466302559728218,Other
259.3529411764706,36.604308933866676,2.602734600675769,11.835330289660519,Other
249.8,2.594499676513484,0.1613705044375092,-0.5967886060515246,Normal
271.6875,32.01897630702768,-0.018349007343476095,-0.21646474918252423,Other
303.41379310344826,20.19818571807927,-1.9070492867692088,3.697584481778037,Normal
328.7307692307692,49.89878809404531,-0.8973623470978122,0.8277629778777142,Other
250.22857142857143,47.296684096568676,2.2002165310586017,3.7030955441064233,Normal
291.6521739130435,56.14624436365862,0.7283789216295063,-0.15850397940375727,AFib
332.6923076923077,103.91408034850019,0.4922992854217671,-0.12187137858492303,Normal
272.5625,17.038444581299082,-2.5589304563840476,7.2775955372708,Normal
304.41379310344826,49.993459738718315,-0.13287876069426438,0.5929415670656275,Other
